Protein A	Protein B	T	S	uncertainty
Q8N490	Q7Z4Q2	1	0.3538879	0.91460496
A1A5C7	O00526	1	0.76596254	0.7170557
Q5BKZ1	O95711	0	0.3037761	0.8459847
O43889	Q16617	1	0.4216175	0.97542477
Q9H0W5	Q99460	1	0.5941133	0.96457076
P15313	P02786	1	0.38025025	0.94264
Q96HJ5	Q6ZP80	1	0.66705465	0.888371
Q92830	Q96N21	0	0.19662192	0.631847
A5X5Y0	P40227	0	0.32293978	0.87459874
Q96DG6	O95274	0	0.5266835	0.997152
Q96ME7	Q9NR30	1	0.6734589	0.8796481
Q9P0J7	Q9Y4X4	0	0.6351548	0.92693275
P23769	Q9Y618	1	0.7351344	0.7788472
Q8NEW0	Q01831	0	0.16615154	0.5541808
Q9BUQ8	Q8NEY8	1	0.7393321	0.77088064
Q9Y6H6	P54219	0	0.5896794	0.9678304
Q05639	Q9NUL7	0	0.70318156	0.834869
Q8WXS5	O15514	0	0.27815622	0.80314136
O95243	Q7L5L3	1	0.24230064	0.7343642
P09234	Q9BXP5	1	0.82124853	0.58719754
P30556	P54707	1	0.6531412	0.9061911
Q03169	Q86VN1	1	0.54418844	0.9921895
Q6PK04	P17028	1	0.6404278	0.9211201
Q96QT6	Q8N511	0	0.22805968	0.7041939
P37840	Q32P28	1	0.48833483	0.9994557
Q9H1A4	Q9NW08	0	0.38146982	0.94380236
P08047	O95715	0	0.24526995	0.74045044
Q9NYW4	O95562	1	0.63004065	0.9323577
Q14CZ7	Q8IWL3	0	0.8006893	0.6383438
Q7L5N1	Q15369	1	0.60397315	0.9567583
Q8TCF1	P02786	0	0.1718883	0.56937087
P16401	Q8TDD1	0	0.8197942	0.5909267
P17861	P01100	1	0.26621327	0.78137505
P41597	Q12792	0	0.27863356	0.80398756
Q6ZN17	P46782	1	0.4424726	0.98676246
Q5MJ10	Q9GZR7	1	0.54038525	0.99347615
Q9C009	P35268	0	0.644768	0.9161689
Q9NPI1	Q9BUJ2	1	0.7188694	0.8083848
Q7KZN9	P82932	1	0.48069453	0.99850917
Q9Y2U9	Q9NVQ4	1	0.6082346	0.9531411
Q9BYC9	O15090	0	0.29997894	0.8399663
Q66K89	O60832	1	0.6246182	0.93788123
O95793	Q8IXB1	0	0.2974854	0.8359514
P30793	Q68E01	0	0.5137488	0.99924386
Q9NPC1	Q96S59	1	0.46184137	0.99417573
Q9UJA5	Q8NCK7	0	0.16887134	0.56141526
P35244	P13010	1	0.4814077	0.9986173
Q7Z2E3	Q9HAF1	1	0.50992244	0.9996062
Q9Y4X4	Q96LT7	0	0.33310625	0.88858587
P43351	Q8N1G0	0	0.7275312	0.7929182
Q9BY14	P16473	0	0.6641595	0.89220667
Q09161	Q13838	1	0.75085306	0.74829096
O60885	Q9UPP1	1	0.6680841	0.88699096
Q9UIH9	Q96FL8	0	0.13639422	0.47116336
Q5VVJ2	O60832	0	0.59109885	0.966804
P01106	Q9BVI0	1	0.5816412	0.97333884
P41222	P34995	1	0.596694	0.96260107
Q96EB6	O43290	1	0.6418202	0.91954815
Q99523	Q13428	1	0.14850804	0.5058136
Q9Y4X4	Q4LE39	1	0.59591293	0.96320283
O95785	Q9H410	1	0.4426124	0.98682666
Q12905	P82930	1	0.48682114	0.9993052
Q8NDZ6	Q9NQV6	0	0.176123	0.5804147
P39019	Q10586	0	0.45530942	0.9920111
P23528	Q9NX58	0	0.62918484	0.9332451
Q15631	P61086	1	0.46774697	0.99583894
P62805	Q9BX95	0	0.104230955	0.37346745
Q9UBS4	Q12906	0	0.47431418	0.9973609
Q9Y221	P05388	1	0.5567722	0.9871077
P13010	P38117	0	0.45009935	0.9900397
Q96S59	P05090	1	0.41169378	0.968808
Q16740	Q9UDW1	1	0.74780816	0.7543645
Q2TAL8	Q99750	0	0.34898272	0.90877515
Q0D2K3	Q9H8G2	0	0.42083624	0.97493243
Q9NWK9	O75478	0	0.71154004	0.82100326
O95786	Q96MU7	0	0.5490769	0.9903658
P61081	Q99460	1	0.4448239	0.9878224
P15313	Q9BV40	1	0.24690317	0.743768
Q04941	O15534	0	0.34497035	0.90386325
Q9BXD5	Q15274	1	0.53721005	0.99446166
P62899	P25398	1	0.6735668	0.87949824
Q15022	O94880	1	0.7024518	0.836053
Q14697	Q8WUU4	0	0.20547853	0.6530284
P0C5Z0	P49916	1	0.37054834	0.93296903
Q9P2Y4	P25929	0	0.19871965	0.63692063
P25440	Q12872	0	0.80946493	0.61692584
Q5VVJ2	Q9NRC8	0	0.7280393	0.79199225
P25686	Q04656	1	0.32118335	0.87209845
P15941	Q86YF9	0	0.30492795	0.84778756
P16473	Q9UI14	1	0.48291105	0.99883187
Q8WZ60	Q15942	1	0.4275752	0.97901857
Q8IY92	Q15942	1	0.33738282	0.8942227
Q56P03	Q9HCG8	1	0.84142023	0.5337289
Q8WWL7	Q05639	0	0.45186812	0.99073327
Q08211	O95786	0	0.7370366	0.7752546
P41595	P42766	0	0.18313177	0.5983781
Q9NR77	Q14697	1	0.52375823	0.9977422
P30876	Q02383	0	0.34202796	0.9001793
Q8IWS0	P25440	0	0.83761764	0.5440573
P47929	O00592	1	0.48900545	0.9995165
Q13304	Q68E01	1	0.3828349	0.94508934
O43741	Q9P0M9	1	0.23332597	0.7155399
P30876	Q75WM6	0	0.4299564	0.9803755
P62750	Q53TN4	0	0.30936873	0.8546389
P10244	Q9NV56	0	0.5173784	0.998792
O75683	Q9NWS8	0	0.15224525	0.5162665
Q9Y2Y6	O60885	0	0.27458528	0.79675287
Q86Y78	Q14CZ7	0	0.31986433	0.87020457
P16401	Q9Y2G8	0	0.29480854	0.8315859
P01308	Q9H7E9	0	0.44553235	0.98813313
Q8NG68	P05198	0	0.5044452	0.99992096
O94761	Q9H0U6	1	0.18651466	0.6069078
Q8WUH1	Q969Q0	0	0.48395005	0.9989697
P00813	Q9BX68	1	0.4854032	0.9991478
Q8NCK7	P09622	0	0.4452059	0.9879904
Q9BUQ8	P25440	1	0.8733186	0.44253287
O95786	O75190	1	0.605984	0.9550696
P47775	Q9Y657	0	0.3300929	0.8845263
Q9UBL3	O96005	0	0.2602518	0.7700832
Q6IBW4	Q6R327	1	0.31551838	0.86386615
Q9BXW4	Q9H1Y0	1	0.6687988	0.8860279
Q1KMD3	Q2TBE0	1	0.7337541	0.7814361
P11161	Q9Y3C7	1	0.48777148	0.9994018
Q8NCK7	Q9H0E9	1	0.18891218	0.6128975
Q86SR1	O60885	0	0.2452361	0.7403814
P43351	P07737	1	0.42432547	0.97709346
O43290	Q8N3Z6	1	0.76256764	0.7242329
Q14CW9	Q96KR1	0	0.6568108	0.9016415
P49368	Q6NUQ1	0	0.23762485	0.7246371
Q99612	O95619	1	0.48189643	0.9986891
O75800	Q8NCS7	0	0.35245442	0.9129212
Q99742	Q8WUB8	0	0.5078197	0.9997554
P39019	Q9NVU7	1	0.62535506	0.93714446
P49450	Q8IYB8	0	0.5002768	0.9999997
P23560	P49184	1	0.5696902	0.9805731
Q01201	P62280	1	0.4944835	0.99987835
Q9BZ95	Q15562	1	0.31852144	0.8682621
Q16718	Q8WVK2	0	0.2536121	0.757172
Q99814	O43513	1	0.5512202	0.98950595
O94766	Q9UL40	0	0.2613933	0.7722674
O00303	O95619	0	0.6049589	0.9559345
Q86UK7	Q16236	0	0.57298005	0.97869563
P49450	Q9GZQ4	0	0.29633042	0.8340748
Q07075	P06307	1	0.6057799	0.95524246
O15431	P49643	1	0.364601	0.9266684
P01106	Q92841	1	0.5906165	0.96715456
Q9Y3S2	Q9NVU7	1	0.74900454	0.7519869
P15144	Q9HBM0	1	0.695261	0.8474926
Q68E01	Q8TBB6	0	0.2027067	0.6464668
P78364	Q8IWI9	1	0.5739889	0.97810256
Q03135	P00403	0	0.72856015	0.791041
P01308	Q96FI4	0	0.39996967	0.95997566
Q9Y4H4	Q7L2E3	0	0.5368821	0.9945589
O60832	Q01469	0	0.41312367	0.96981
Q99832	O95445	0	0.41419968	0.97055316
Q7Z6M1	Q9Y2Y6	1	0.32562804	0.8783777
Q99497	P61313	0	0.39863572	0.9589011
O75569	P68036	0	0.5254329	0.9974127
O00585	Q9UBS4	0	0.685213	0.86278456
P49411	O15119	0	0.18973298	0.61493754
Q12906	P62424	1	0.48644602	0.99926513
Q16637	P07199	1	0.5212836	0.998188
P49023	P42166	1	0.55979806	0.9856968
Q9Y6Y0	Q04864	0	0.67204833	0.88159746
Q99853	Q5JXX7	0	0.34095237	0.89881533
Q13520	P35414	0	0.62741137	0.9350654
Q96KC8	Q8WUY1	1	0.7188779	0.8083698
Q3V5L5	Q2WGJ6	1	0.31165794	0.8581091
Q96C86	P62263	1	0.48543152	0.999151
P63279	P18621	0	0.21244809	0.66925555
Q9Y6X1	P61619	1	0.83973116	0.538331
Q12874	P35225	0	0.3392664	0.8966588
O75081	O75475	0	0.33622348	0.892709
Q96D03	Q9Y3B2	1	0.42157444	0.9753977
Q16650	Q4LE39	1	0.6390317	0.92268074
Q9NXF7	Q9P0U4	0	0.64686275	0.9137253
O00303	Q9UGI8	0	0.6700574	0.8843219
P25490	Q13105	0	0.7670313	0.7147771
A0JLT2	O15514	1	0.40613005	0.9647537
P53539	P17535	1	0.6829817	0.86607075
P55316	P61619	0	0.15565518	0.5257066
Q16254	Q02363	1	0.58413756	0.9716835
Q9UIH9	Q9UKD1	1	0.70823735	0.8265488
O43167	Q9Y5U9	0	0.2018184	0.64435095
P25791	Q5VVQ6	1	0.5670929	0.98199415
Q49AN0	P42166	1	0.35565507	0.91665816
Q03135	Q9H0W5	1	0.30310044	0.8449222
Q16581	Q3ZAQ7	1	0.7742473	0.6991537
Q9BVJ6	Q7Z4W1	0	0.22554858	0.6987057
O95395	Q12906	0	0.26758716	0.78393704
P43351	O75575	0	0.5275753	0.99695843
P62280	O14957	0	0.36137295	0.92313015
Q9Y5Q6	Q86Y39	0	0.5211737	0.9982067
Q8NC60	Q9UKX7	0	0.32160643	0.87270296
P62805	Q6IAA8	0	0.34968013	0.90961576
Q9BTC0	O00155	0	0.33826998	0.89537364
P07992	Q9Y2K1	0	0.35798672	0.9193289
O95994	Q8NDX5	1	0.34565502	0.90471053
O94761	P09001	1	0.24259503	0.73497075
P49450	P55198	1	0.46280167	0.99446505
P82979	Q96C28	0	0.5062411	0.9998442
Q13113	Q9P0J7	0	0.31966767	0.86992097
P24385	Q969R5	1	0.5319536	0.9959159
P10073	Q8N5A5	1	0.7096019	0.8242682
Q9Y5P2	A8MT69	0	0.451229	0.9904856
P61081	Q09161	0	0.37651625	0.9390071
Q9BYD6	Q13838	0	0.5481269	0.99073523
O95670	P27449	1	0.4705874	0.99653965
O60885	P14416	0	0.2304232	0.7093134
Q13838	P07305	1	0.7222311	0.8024534
P30556	P49407	1	0.36960647	0.9319901
O00487	Q8N680	0	0.51227415	0.9993974
P02786	O15498	1	0.6617756	0.89531463
Q99543	P61247	1	0.563763	0.9837371
Q9NX58	P05026	0	0.189495	0.6143466
Q9C002	O95167	1	0.84598553	0.52117604
P19634	Q99750	1	0.71822464	0.809512
P25490	Q96NB3	1	0.6938441	0.8496979
Q92785	P0C5Z0	0	0.58856577	0.9686244
P82932	Q9Y2Y6	0	0.28287455	0.8114261
Q5TGU0	P67870	0	0.31132337	0.8576045
P22234	Q8TDT2	0	0.3815018	0.9438327
P01308	Q14697	1	0.6052501	0.95568967
P37108	Q92665	1	0.35426804	0.9150487
Q14562	Q92620	1	0.90386575	0.34756982
P16152	Q9NS73	0	0.39812747	0.958488
P61513	Q96ME7	1	0.6580577	0.9000711
Q96EB6	P51610	1	0.66577363	0.8900764
Q8N661	Q969S6	1	0.6552441	0.90359706
P61073	Q8WY22	1	0.7118008	0.82056165
Q9H944	P46926	1	0.51493627	0.99910766
Q01658	P10176	0	0.3950985	0.9559827
Q9BVG9	O15498	0	0.66900814	0.885745
P23769	O60756	1	0.4745027	0.9973996
P57055	Q9H1C4	0	0.2562136	0.7622728
Q9H0W5	Q8TAE8	1	0.3304659	0.8850328
P55769	P55317	0	0.3677023	0.9299893
P78369	Q9HB58	0	0.39694932	0.9575223
Q9H944	P54219	0	0.25795364	0.76565427
P41002	P62701	1	0.43584415	0.98353606
Q5T3I0	P61247	1	0.60654604	0.95459175
P30876	Q68CP9	0	0.42224082	0.975814
P09622	P52434	1	0.5875384	0.9693481
Q16394	O15156	0	0.30184212	0.84293383
Q96IW7	Q6PIZ9	1	0.50609434	0.99985147
P62280	Q9BRP0	0	0.6343095	0.92784387
Q12857	Q58F21	0	0.5099135	0.9996069
P10244	Q92793	1	0.40981877	0.9674694
P01106	Q8NDX5	0	0.5732411	0.978543
Q9NRC8	P55011	0	0.1767228	0.5819674
Q9BSJ5	P19404	1	0.23777892	0.72496045
P24385	P48643	1	0.45938203	0.9934007
A8MW92	Q8WXI9	1	0.6030234	0.9575447
O43638	Q12948	1	0.63541585	0.92665017
Q9H609	Q96IF1	1	0.6963344	0.8458112
Q8NBS9	Q9BYR5	1	0.5132605	0.99929667
Q7Z3Z4	Q14153	0	0.6110482	0.95067316
P40227	Q9NQV7	1	0.30898142	0.8540476
Q96EB6	P67870	1	0.53163505	0.9959969
Q9P0K8	Q2KHR3	1	0.55201	0.98917985
Q9H0U6	O75396	0	0.13994642	0.48144567
Q08380	Q15008	0	0.4216616	0.9754523
Q8N6T7	Q9Y258	0	0.39994696	0.9599576
P51608	Q7Z6I5	1	0.4303241	0.9805811
O43193	P54707	1	0.61293906	0.9489791
Q13520	Q9H0R3	1	0.68458545	0.86371285
O15431	P62502	0	0.6807859	0.86926585
O60885	P49642	1	0.6297371	0.93267316
Q9BXP5	Q8IVM8	0	0.16733396	0.55733323
Q6P1X6	Q9NP92	1	0.57299405	0.97868747
O75569	Q9UIG0	0	0.45109403	0.9904328
Q8WY98	Q9H2P0	0	0.20904075	0.6613708
Q9UQ35	P50990	0	0.2548901	0.7596846
O75151	Q8NHQ9	0	0.71758074	0.8106345
P61081	P16401	0	0.33194727	0.8870331
O95600	P00403	1	0.29820785	0.8371197
P49411	Q9BSJ5	1	0.18220311	0.5960206
O43474	O14497	1	0.5347034	0.9951827
Q9H9D4	Q14592	1	0.7356649	0.7778482
Q8N680	Q99459	1	0.50242615	0.99997646
Q9UFB7	O60832	1	0.6286556	0.9337909
P25791	P36954	1	0.6117129	0.95008093
P78334	Q96FL8	1	0.6765379	0.87533754
O75376	P15382	0	0.14137268	0.48554578
O60266	Q9UGI8	0	0.21757619	0.6809472
Q96D98	P28222	0	0.38745147	0.94933134
P50461	P15172	1	0.65534323	0.9034739
Q14592	Q8WZ59	0	0.2779964	0.8028576
Q8N3C0	Q9NR55	0	0.33017644	0.8846398
P15172	Q99081	1	0.47271055	0.99702114
Q96D03	Q9Y316	1	0.47802347	0.99806815
Q8N8A6	P62424	0	0.7516869	0.7466149
O75444	Q8N1G0	0	0.7102464	0.82318586
Q96E35	Q712K3	0	0.51864207	0.9986099
Q9UIH9	Q01658	1	0.41023403	0.9677683
Q8WVK2	P39748	1	0.61727875	0.94498277
Q8IXH7	Q9Y4R7	1	0.5274413	0.9969879
Q9H1X3	Q9NYU2	1	0.82029265	0.58965045
Q9NRC8	O75683	1	0.69790864	0.84332865
Q14507	Q9UBX1	1	0.5571236	0.9869476
Q9NS37	Q14494	1	0.55816925	0.98646533
Q99750	Q6ZN18	1	0.33925143	0.89663965
Q9BRP0	Q9NVN3	1	0.41782573	0.9729896
Q8IZ57	Q9UBQ6	1	0.65078235	0.90905875
Q6Y2X3	Q9NXE4	1	0.83665013	0.54666674
P62805	Q9UH92	1	0.51923615	0.9985199
Q14197	O75643	0	0.24745317	0.7448804
P63279	P23396	0	0.36725393	0.929514
Q99459	Q99460	1	0.5054189	0.9998825
P09622	O60884	1	0.4116298	0.9687628
Q5T9L3	O14904	1	0.48766655	0.99939156
P01106	Q15631	1	0.4896426	0.99957085
Q8IV20	Q86SG7	1	0.49203107	0.9997459
Q96KC8	Q9H1E5	1	0.82673174	0.5729855
Q9UL40	Q9H2U1	1	0.5773265	0.97608244
Q96CB8	O43674	0	0.24955228	0.7491038
Q5MJ10	O14628	1	0.55836093	0.986376
O60885	Q8N5M9	0	0.19751254	0.63400537
Q5T6C5	Q9Y6J9	1	0.6850865	0.86297196
Q9NUH8	Q6P1K1	1	0.7219107	0.80302256
Q93052	P06744	0	0.32594576	0.87882054
Q7KZN9	Q8N5Y2	0	0.20877077	0.66074216
Q9BVL4	P04844	0	0.45423576	0.9916225
Q6ZVD7	Q13952	1	0.27682132	0.8007651
Q02577	P78347	1	0.5791676	0.97493
O75376	Q16236	1	0.5934899	0.96503854
Q16637	Q5MJ10	1	0.58239937	0.9728414
Q16795	P18583	0	0.23389374	0.7167498
Q6IE81	P62750	1	0.5538185	0.9884143
O95793	Q92620	1	0.43566865	0.9834459
Q9Y385	Q9Y5K5	0	0.5507823	0.98968464
O95600	P49450	0	0.588964	0.96834165
Q92905	Q9Y5Q6	0	0.61181843	0.9499866
O15218	Q16342	1	0.39736658	0.95786554
Q86WC4	Q9Y5Y0	1	0.5610267	0.98510295
O75376	Q9Y2X9	0	0.6999049	0.8401521
P56556	O43674	1	0.90833205	0.33305976
Q6Y2X3	Q9HAF1	0	0.1850237	0.6031597
O95600	Q9NR30	0	0.45464462	0.9917716
Q00403	P55198	0	0.7276628	0.7926786
Q9UPC5	O43676	1	0.47412032	0.99732095
Q9H2K0	Q6EEV4	0	0.5021024	0.9999823
Q9Y320	Q8TF50	0	0.2876159	0.819572
Q14CZ7	P82912	1	0.86180204	0.47639713
Q8N4N3	P60201	1	0.3106442	0.8565775
Q8N680	Q16762	0	0.6278862	0.9345805
Q52LG2	P09234	1	0.5103153	0.99957436
Q86U44	Q04864	0	0.44848526	0.98938495
Q13127	P09622	0	0.27933332	0.80522484
P28223	O75643	0	0.15250835	0.5169982
Q9H2F3	Q5JXX7	1	0.5529861	0.9887699
Q8N567	Q9NRP2	1	0.49102822	0.9996781
Q9Y2T7	Q96GQ7	1	0.61419475	0.94783825
P09001	Q9Y618	0	0.19642206	0.6313617
Q8NFB2	O96000	1	0.7089585	0.8253454
P08047	O60832	0	0.44521087	0.9879926
O60885	O00303	1	0.51972497	0.9984437
O95793	O60870	0	0.535499	0.9949593
Q8IZU0	Q13129	0	0.5513063	0.98947066
Q9HAF1	Q05516	0	0.5778182	0.9757773
P61313	O14628	1	0.46419352	0.99487156
Q6IAA8	P51798	1	0.5987725	0.96097594
Q8IVS2	P67870	0	0.48459333	0.99905056
Q96D03	Q56NI9	0	0.47565988	0.9976303
P10809	Q14592	0	0.3320909	0.88722616
Q8IY95	P13807	1	0.32680526	0.88001436
Q96KC8	Q9Y5P3	0	0.31619266	0.86485946
Q15648	P24863	1	0.5198332	0.99842656
O60885	Q16650	1	0.6195652	0.9428167
Q9Y4X4	P62891	1	0.46964997	0.9963155
O43759	Q01814	1	0.7010937	0.83824533
P21583	Q6PID8	1	0.30522734	0.84825444
P01100	P51659	1	0.40788564	0.96605974
Q9Y3I1	Q86WX3	1	0.23242497	0.7136144
P09622	Q92499	1	0.62477714	0.9377227
P25490	Q9H5V7	0	0.7112442	0.8215035
Q6DKI1	Q9NVP1	1	0.87723124	0.43078637
P01106	O75556	0	0.4501281	0.9900512
P62750	P63173	1	0.6415365	0.9198697
Q9C009	Q96KR1	1	0.7271678	0.79357916
Q16637	Q14241	0	0.46844125	0.9960162
A2A3N6	Q969R5	1	0.39487562	0.9557954
O00487	P17987	1	0.7112629	0.821472
Q9NWS0	Q13428	1	0.33841747	0.8955643
Q96ER3	O00422	0	0.41068164	0.968089
P10809	P82650	1	0.7276707	0.7926642
Q8IWL3	Q86SX6	1	0.8746167	0.43864936
P09669	Q6EEV4	0	0.46674573	0.9955766
Q96JJ7	Q8N4Q1	1	0.72630113	0.7951512
P18847	Q9NY93	0	0.4208752	0.97495705
Q9NV12	O43889	1	0.44368765	0.9873156
P49450	Q3KQV3	0	0.6427931	0.9184405
Q99543	Q9NR30	1	0.72048455	0.8055462
O00746	O75964	1	0.79655	0.64823246
Q05952	O75586	0	0.53188056	0.99593455
O60885	Q9BTC0	1	0.68591744	0.8617388
Q5T9L3	Q6UW68	0	0.68710583	0.8599656
Q9NUL7	P23490	0	0.46231085	0.9943181
Q12792	Q96EB6	0	0.55978596	0.9857026
Q9Y4X4	O43474	0	0.7272654	0.7934017
Q14686	P01100	1	0.5877513	0.9691988
Q8IX18	Q9H7N4	1	0.6853289	0.8626128
Q8ND83	P26196	1	0.4902966	0.99962336
P43119	Q9BXP2	1	0.5343524	0.99527967
Q8NEM8	Q9H8E8	0	0.63089526	0.93146574
O94761	Q6PK04	1	0.5264157	0.99720883
P28698	Q15697	1	0.69666517	0.84529126
P62805	Q9UQ35	1	0.60180265	0.9585449
Q9UIL8	Q9UBW7	0	0.60294735	0.9576074
Q9UKX7	Q9UJW2	0	0.39326027	0.9544266
Q92522	Q14686	0	0.42506015	0.9775361
Q9H832	Q712K3	0	0.6589104	0.89899
P09622	Q13520	0	0.43579403	0.98351043
O95994	O15467	0	0.45141447	0.9905578
P51610	Q8TBP5	0	0.23294494	0.7147263
P61513	Q9NY93	1	0.75778514	0.7341873
A0JLT2	P16615	0	0.26598147	0.7809413
Q96LL9	P22466	0	0.6225119	0.93996334
Q96LL9	Q8NBS9	1	0.7452582	0.75939363
Q16254	Q9Y468	0	0.5669072	0.9820937
O60884	Q9NWZ8	1	0.40925965	0.9670647
Q9H8M2	P49411	1	0.24013662	0.7298841
P01308	Q9BUJ2	1	0.3651162	0.9272254
Q53HV7	Q3V5L5	1	0.31714174	0.8662514
Q9H582	Q7Z3K3	1	0.68458205	0.86371785
Q8NES3	P17987	1	0.30951402	0.8548603
P01042	O60911	1	0.7330609	0.78273046
Q5T3I0	Q86VN1	0	0.49692106	0.9999621
O15218	Q14146	1	0.45864472	0.99315894
Q9HA38	Q9BUE6	1	0.28313777	0.81188303
P15374	Q14CW9	1	0.30966246	0.8550865
Q9BTX3	Q2TBC4	0	0.18216977	0.59593576
O95436	Q5JX71	0	0.59998006	0.96001595
O00566	Q66PJ3	0	0.795782	0.65005195
P63279	Q9NR30	1	0.24533714	0.74058735
Q9BUE6	P78563	0	0.28873384	0.82146645
Q9BUQ8	O43290	1	0.8069362	0.62316066
P15291	P23528	0	0.1953918	0.6288554
Q9UIG0	P00390	0	0.26612517	0.78121024
P56279	Q15788	0	0.48929587	0.99954176
A8MW92	O15014	1	0.6127399	0.94915885
Q08211	Q16637	1	0.5885411	0.9686419
P62847	O00566	1	0.8603985	0.48045176
O95786	Q7Z3K3	1	0.64289135	0.9183282
Q96DR5	P39210	0	0.6220718	0.9403939
Q96IJ6	O14901	1	0.5176815	0.99874943
Q8NDL9	Q13127	0	0.5295	0.99651897
P35414	O75352	1	0.5415101	0.9931076
O00746	Q9GZT5	0	0.3890276	0.9507405
Q9GZR7	Q9H609	0	0.42631263	0.97828066
Q9HBX9	Q9Y394	1	0.44770303	0.98906016
P10809	Q7Z7H8	1	0.70187175	0.8369912
P01106	O15090	1	0.4361763	0.9837061
Q16650	Q15911	1	0.67307913	0.88017446
O94761	Q96P70	1	0.45793745	0.9929229
P49447	Q9Y385	1	0.75377715	0.74238867
Q3V5L5	Q56NI9	0	0.17644776	0.5812558
Q86T24	Q08050	1	0.69628894	0.8458826
Q9Y4U1	Q99707	1	0.5802711	0.9742262
Q16740	P37840	1	0.2776177	0.80218446
Q9C0K0	Q5T5M9	1	0.69241476	0.85190624
Q96DG6	Q9UL33	1	0.4173475	0.97267425
Q68E01	O75845	0	0.19298935	0.62297785
Q9H0W5	Q9NRL2	1	0.5751192	0.97742844
Q71U36	P40227	1	0.71260273	0.81920034
Q15022	Q9NPI1	1	0.61815584	0.94415677
P50553	Q9BVG9	0	0.29056275	0.82454413
Q9UKX7	Q96EB6	1	0.5471459	0.9911091
Q9H2F5	P30876	0	0.48011458	0.9984183
Q08211	P57678	1	0.604056	0.9566894
Q99714	Q9HAH1	0	0.38094622	0.9433048
O94761	P82912	1	0.24705087	0.74406695
Q9HCG8	Q96RL1	0	0.67582744	0.87633884
Q5TCM9	P62851	0	0.4462466	0.98844224
P09234	O60832	1	0.6556697	0.90306777
O60885	Q9BQ95	0	0.17851163	0.58658093
Q99460	Q68CJ9	0	0.3833687	0.9455885
Q9H2K0	P82932	1	0.69686925	0.84497
Q92905	Q16881	1	0.62876236	0.933681
Q969Q0	P09001	1	0.6323128	0.9299733
Q9UGM1	Q8TAD4	1	0.707361	0.8280057
Q99459	P50990	1	0.20293969	0.6470207
Q99742	P27540	1	0.61892366	0.94342864
O95619	P04198	1	0.7249903	0.7975174
Q8TDT2	Q9H2C2	1	0.7456823	0.75856084
Q13951	Q15369	1	0.69647646	0.845588
O43741	Q9GZV8	1	0.55937845	0.9858968
Q9UBP5	Q14469	1	0.67934966	0.8713348
P04844	P10620	1	0.8299465	0.56454116
P41002	Q9H2F3	0	0.37430274	0.9368008
P0CG08	Q8WXI9	0	0.1437213	0.49226195
Q12905	Q9H9B4	1	0.26385882	0.7769494
Q99459	P25440	1	0.7284006	0.79133266
P25490	Q96JM7	1	0.6837981	0.86487305
Q9ULX6	P37275	0	0.6869721	0.8601658
Q9UHL9	Q96CB8	1	0.5610695	0.9850821
O75586	P26373	0	0.53165394	0.9959921
Q6P158	Q8IY47	0	0.5643871	0.9834172
Q9NX01	P42568	0	0.5058558	0.99986285
P17676	P35244	0	0.46564925	0.9952801
Q68E01	Q13206	0	0.63286597	0.92938656
P78347	Q96E35	0	0.7457597	0.7584086
Q9UKT9	Q9NPJ8	1	0.51077133	0.9995359
Q96EB6	Q71U36	0	0.3888897	0.950618
P62280	P62854	1	0.72491246	0.79765755
Q86V15	O75915	0	0.16740909	0.55753314
Q12906	P49368	0	0.47511953	0.99752384
P61313	Q56P03	0	0.7340165	0.7809451
Q9UL58	P17028	1	0.7465697	0.7568135
Q9Y6Y0	Q09161	1	0.4784273	0.9981385
O43474	Q5BKZ1	1	0.58799905	0.96902466
P0DPB6	Q71U36	1	0.6477861	0.9126371
Q9NWT8	Q9Y2R4	1	0.66556484	0.89035314
P10809	O95182	1	0.64546365	0.9153613
Q1KMD3	Q8WXX5	0	0.37126815	0.9337124
P54132	Q96E14	1	0.32557365	0.87830174
Q9Y3S2	Q99856	1	0.67413425	0.878709
P47914	P62266	1	0.84182656	0.5326184
Q93100	Q66K89	0	0.41117653	0.96844155
Q9UI26	P14416	0	0.3071472	0.8512312
P63220	P62854	1	0.42332807	0.9764857
Q13206	O60884	0	0.30160064	0.84255075
P17987	P29374	0	0.40487826	0.9638074
Q96MN9	A2A288	0	0.74489737	0.76010114
O60884	Q9Y4X4	0	0.3128859	0.8599533
P30550	Q6ZNB7	0	0.58282346	0.9725611
P42166	Q8N490	0	0.2914349	0.8260025
O95793	Q9UHI6	1	0.63810706	0.92370576
Q14197	Q8NC60	1	0.91861165	0.29905716
Q99459	O00422	1	0.5325861	0.9957526
Q7Z4V5	Q01664	0	0.6821393	0.8673011
Q13162	P10242	0	0.26737005	0.7835332
Q92830	Q9NZC7	0	0.43787685	0.98456293
P24522	Q5THK1	1	0.51413006	0.99920136
Q9UIH9	Q9Y5J7	1	0.43533358	0.98327297
P53611	P49023	1	0.35727414	0.9185173
A0JLT2	Q9H944	1	0.42301452	0.97629297
Q9GZR5	O75379	1	0.7618607	0.7257158
Q9H6L2	Q9Y4E5	0	0.2044756	0.65066135
Q9NUH8	Q08211	0	0.38864678	0.95040184
P62847	Q5T619	0	0.47665697	0.99782044
P54274	P35610	1	0.18369353	0.5998009
Q92506	Q9BPU9	0	0.49029946	0.9996236
Q9H2C0	P48643	1	0.42128304	0.9752146
Q8TBP5	Q69YG0	1	0.65797883	0.90017074
P25791	Q9NX58	0	0.43472287	0.9829555
