Protein A	Protein B	T	S	uncertainty
Q9NRP0	Q6P1X6	0	0.69961375	0.8406174
Q6IQ21	P37108	0	0.80419356	0.6298651
Q5T6F2	Q99832	0	0.3149047	0.8629589
Q9Y3C7	O95793	0	0.39640707	0.95707405
P22466	P35520	1	0.73069257	0.78712374
Q9UBL3	Q9ULM3	1	0.5598034	0.9856942
P30876	Q14697	0	0.09255355	0.33594954
Q96EC8	Q9BWQ6	1	0.9473701	0.19943993
P61604	Q9UGI8	0	0.34963116	0.9095568
P07858	P01308	1	0.6531733	0.9061517
Q9UHW9	Q99437	0	0.7152646	0.8146446
P01308	P82912	1	0.70667654	0.82913923
Q92633	P49788	0	0.6428883	0.91833174
Q96GQ7	Q96DT7	0	0.20342089	0.6481633
Q9NRC8	Q8IXB1	0	0.36096883	0.92268133
P62424	P62266	1	0.9495438	0.19164158
Q9UNL2	Q53GQ0	1	0.8814194	0.4180769
Q15853	P52434	0	0.5611565	0.98503953
Q6IE81	P62805	1	0.54298943	0.99260765
P17542	P56192	1	0.31374294	0.86123323
Q7L5N1	Q5H9S7	1	0.6144104	0.947641
P01100	P54253	0	0.58819824	0.9688843
P23381	P62888	0	0.45564923	0.992132
Q96D03	Q9NP92	0	0.6246461	0.9378534
P08151	Q7Z5J4	1	0.74466664	0.76055294
P63173	Q16540	0	0.43063527	0.98075414
O95182	P23396	0	0.5148882	0.9991134
Q6UX39	Q9NZH6	1	0.6056726	0.95533323
Q6IAA8	P30086	1	0.24872662	0.7474468
P15923	O95622	0	0.12461476	0.43634367
Q96Q45	Q9HD20	1	0.64171135	0.9196716
P62750	Q9H7E9	1	0.71068066	0.82245463
P17040	Q969J2	1	0.42374188	0.9767388
P68036	P62805	0	0.29357347	0.8295523
P01308	Q9ULD4	0	0.42830664	0.9794403
O95243	P29373	1	0.610206	0.9514185
P08047	Q6DKI7	0	0.23087753	0.7102924
Q99714	Q15084	1	0.55810684	0.98649436
Q13113	P54253	1	0.33766243	0.894586
Q6P1N9	Q96KM6	0	0.46196103	0.99421215
P82912	P40227	0	0.7341859	0.7806279
Q9Y2K1	Q01658	0	0.46522614	0.9951631
O75964	Q66K89	0	0.12066523	0.4244205
Q04941	P09234	0	0.121378615	0.4265834
Q9NR28	Q9GZZ1	1	0.27769673	0.802325
Q9H2C0	Q2TAL8	1	0.36506328	0.9271683
Q8N344	Q8IWI9	1	0.44441703	0.98764217
P51674	P37840	1	0.91267943	0.31878275
Q99814	P61244	1	0.597561	0.9619274
P18510	Q9UKX7	0	0.37764695	0.94011897
Q9UL63	P78556	0	0.32544738	0.87812555
O43638	Q86UK7	1	0.7503018	0.7493961
Q9NWS8	Q99853	0	0.09216741	0.3346903
P13807	O43653	0	0.22236998	0.69168633
Q07325	Q5T9L3	0	0.52447456	0.997604
P54253	O75379	0	0.08004697	0.2945578
Q15428	P30041	0	0.380914	0.94327414
O15121	P35269	1	0.21748427	0.68073946
O95994	P62495	1	0.6359067	0.9261175
Q96LL9	P05388	0	0.40168908	0.9613399
Q401N2	Q9UBS3	1	0.6156145	0.9465332
Q9NR30	P82979	0	0.68129337	0.86853087
P01106	O00422	1	0.5654494	0.9828655
P25490	Q9H0E9	1	0.5325871	0.99575233
P10070	Q99460	1	0.73781395	0.7737781
Q8IWL3	Q9P2K2	1	0.6418922	0.91946644
Q7RTP6	Q96HZ4	0	0.5825256	0.9727581
Q9BVI0	P54259	1	0.56500334	0.98309827
Q8N680	Q9NVM6	0	0.5560221	0.98744607
P37840	P45880	1	0.716464	0.8125734
Q9BYN7	Q6IPU0	1	0.3553001	0.9162478
Q9HBM0	Q9H2K0	1	0.54558426	0.9916883
P07199	P84157	0	0.6199778	0.9424213
O15119	O75947	0	0.5654251	0.9828782
Q9HB58	P07199	1	0.5615319	0.9848553
P07737	Q92793	0	0.25629207	0.7624258
O95926	Q8WUD4	1	0.66265994	0.89416695
Q9UKR5	P55789	0	0.9129199	0.3179887
Q9BSJ5	Q969R5	0	0.3131293	0.86031735
Q9P003	Q5T9L3	1	0.84944516	0.51155233
Q99497	P50991	0	0.4705877	0.9965396
O75937	P25398	1	0.42631337	0.9782811
P78312	O75964	0	0.3234865	0.87537193
Q9H0R8	P30041	1	0.4907912	0.9996608
P50990	Q9UBB5	0	0.3006	0.84095854
Q9H0W5	O15372	0	0.45137724	0.99054325
O15409	P15172	0	0.4749432	0.9974887
O60885	Q92793	1	0.7193706	0.80750614
P25208	P49848	1	0.5169215	0.99885464
P82650	Q8IWZ8	0	0.25934967	0.76834965
Q16637	Q92841	1	0.553715	0.9884588
Q5JUK2	Q71U36	1	0.29897532	0.83835626
P10176	Q9Y6M7	1	0.80158967	0.6361747
O94761	Q9BVW5	1	0.41845423	0.9734011
Q9BU19	Q7Z2T5	1	0.71255827	0.8192759
O95994	P67870	0	0.695797	0.8466541
A0JLT2	O43513	1	0.6922249	0.8521983
Q96S52	O75937	1	0.22139764	0.6895229
Q9NZC3	Q9HB40	0	0.7701325	0.7081138
P41231	Q9NWS8	1	0.77553236	0.6963277
Q5SSJ5	P18583	1	0.78494835	0.67521775
O15467	O00585	1	0.5811101	0.9736846
O00716	Q04864	0	0.49605003	0.99993765
O60885	Q9ULD4	1	0.6238689	0.938626
Q9UL40	Q8NC60	1	0.36351922	0.92549205
Q99750	P25791	0	0.4935086	0.9998315
P41231	Q8WUW1	1	0.3351358	0.8912791
O95994	Q14697	1	0.7844641	0.6763207
Q8N895	P37840	1	0.16128512	0.54108894
Q99523	Q9NXA8	1	0.31440917	0.8622242
P83876	Q96MU7	0	0.5617184	0.9847634
Q9Y3C8	Q9NY93	0	0.3308811	0.88559514
Q9BY14	P01106	0	0.4726703	0.9970123
P51608	Q92993	1	0.7253258	0.7969131
P43681	P26373	0	0.2350555	0.71921766
Q9NWC5	Q96HH6	1	0.9513125	0.18526818
P62899	Q5H8A4	0	0.14352113	0.49169126
P42166	P50990	1	0.5071057	0.99979806
P02808	Q9NWS0	0	0.5513892	0.98943657
O60885	Q8N1S5	0	0.116606794	0.41203862
Q9GZT9	P50990	0	0.5509223	0.98962766
O00526	P62750	0	0.11060579	0.39348862
P78312	Q01201	0	0.552314	0.989053
O75081	P62699	1	0.5404722	0.993448
Q9NQE9	P62805	0	0.22091366	0.6884433
P26373	Q9P0M9	1	0.8054695	0.6267535
P78563	Q9BU76	1	0.4920546	0.9997475
P51685	P02775	1	0.74550754	0.7589042
Q99814	Q9Y6Q9	0	0.6329243	0.9293245
Q92506	Q8N4T8	1	0.45326206	0.9912622
P52435	Q13428	0	0.39472318	0.95566714
Q99459	Q8WWH5	1	0.38684663	0.9487852
Q92791	Q8IYB8	0	0.62993085	0.9324719
Q99497	P17535	1	0.3344577	0.890383
A0JLT2	Q9UJX4	1	0.41433197	0.97064394
Q9Y6Y8	Q09161	1	0.36944592	0.93182254
Q8NFY9	Q92522	0	0.39711094	0.9576554
Q96N64	P42166	0	0.5301129	0.9963728
P62891	Q5T2D3	0	0.2434918	0.7368142
Q9NYU2	O75569	0	0.30590338	0.849306
O94761	Q9HC97	0	0.06676497	0.24922965
O75190	P62633	0	0.32513958	0.8776953
Q92633	Q13585	1	0.76751167	0.71375006
Q53GQ0	P23769	0	0.07470149	0.2764847
P09681	P52435	1	0.45764583	0.9928245
Q96JM2	Q9HC38	0	0.3435917	0.90214574
Q96K37	Q9BXU8	1	0.12549396	0.4389809
P15172	O75376	1	0.658045	0.9000871
O60503	Q96AN5	1	0.63691515	0.925017
Q9BZE0	Q9NZC7	1	0.42706153	0.9787199
Q96MU7	P10809	0	0.31342056	0.8607525
Q9UPP1	Q96Q45	0	0.33878198	0.896035
Q5RGS3	P82912	0	0.53923684	0.9938419
Q92841	P25490	0	0.54975146	0.9900992
Q8N1G0	Q9ULU4	1	0.5988611	0.9609059
Q9H2F3	O75845	1	0.8137605	0.6062173
P11836	Q9NZL9	0	0.4047052	0.9636757
P54132	Q9NS75	0	0.035706762	0.13772716
Q96S59	O15198	1	0.51755553	0.9987672
Q9NVC3	P36021	1	0.44926083	0.98970217
P01106	P23381	1	0.38551947	0.9475768
Q7Z7K2	Q9H0U6	0	0.620479	0.94193923
Q16740	P27449	0	0.8619304	0.47602564
P51610	P53384	0	0.529289	0.9965686
Q13113	P05090	1	0.49197224	0.99974227
Q9NX36	O43615	1	0.5129857	0.9993255
Q9BRJ6	O15198	0	0.30163264	0.84260154
P78371	O15444	0	0.2010237	0.64245266
Q96HE9	P55769	0	0.3364703	0.89303213
Q99742	Q8IYR2	1	0.3043378	0.84686524
Q9NZI7	O60756	1	0.18209061	0.5957345
Q9Y2Q3	Q9NWQ8	1	0.07166757	0.26612532
Q9Y3S2	Q9Y468	0	0.6069525	0.9542447
O60885	P18621	1	0.57352954	0.97837365
Q9Y2A9	Q495W5	1	0.8798682	0.42280057
Q8NBI6	P40227	0	0.6685119	0.88641495
P49450	O60216	1	0.6461508	0.9145597
P01034	Q9UIQ6	1	0.6463939	0.9142753
Q13323	Q8N511	1	0.8281672	0.56922513
P61513	Q53TN4	0	0.045608707	0.17411421
Q9UJW3	O00716	1	0.5499878	0.9900049
Q13485	P46926	1	0.47045112	0.99650747
Q14202	Q8IZ40	1	0.63082767	0.9315365
O75478	Q99459	1	0.7286613	0.79085606
P54709	Q07325	0	0.58039755	0.97414494
Q969R5	Q9C0C9	1	0.70215726	0.8365298
Q9NPI1	P50990	1	0.45188165	0.9907385
Q9GZR5	P02724	1	0.29308775	0.8287493
Q49A26	O15432	0	0.31002778	0.8556422
Q8TDU6	Q04837	0	0.88393766	0.4103675
Q99459	Q12874	1	0.7698494	0.70872515
Q9NPI1	O75909	0	0.34078828	0.89860654
Q92905	O60885	1	0.39753735	0.9580056
Q8WYB5	O00398	0	0.111557625	0.3964501
Q96FW1	Q9Y385	0	0.39243415	0.9537184
P25490	O75940	0	0.6752391	0.8771651
Q9UQQ1	Q01469	0	0.67565584	0.8765801
O15235	O95785	0	0.23287861	0.71458465
P49715	P61244	1	0.63504493	0.9270515
P13667	Q9NQR4	1	0.67574155	0.8764596
P26373	Q5VYS8	1	0.49980208	0.99999976
Q9UI95	P17028	1	0.43038648	0.98061585
Q969Q0	O15218	0	0.05293435	0.20052922
O00487	P16035	0	0.35171145	0.912042
Q9NX58	Q92830	0	0.45494208	0.9918791
Q9NWS9	Q96IT1	1	0.44349027	0.9872266
Q9BRG1	Q96KR1	1	0.7597415	0.73013747
P10809	P10606	1	0.88771796	0.39869913
O95786	Q8TDD1	1	0.658717	0.89923567
Q9H6K4	P13501	0	0.6565521	0.9019658
Q75WM6	O75394	1	0.5703015	0.9802308
Q8IZU1	Q15916	1	0.7637337	0.72177815
Q13485	Q99805	1	0.27764168	0.80222714
Q9H7F0	Q9Y5U9	0	0.32959437	0.8838477
Q9BXT2	Q15800	1	0.79531276	0.6511615
Q7KZN9	P00403	1	0.27229515	0.79260206
O75575	Q9H2K0	0	0.665498	0.8904416
P63279	P61619	0	0.39789626	0.9582993
Q8N6T7	Q6R327	1	0.32669094	0.87985593
P61970	O96000	0	0.49684855	0.99996024
O43676	Q92841	0	0.32012716	0.87058306
Q9Y320	P04198	0	0.24158786	0.73289263
Q96KE9	Q9Y5B8	1	0.47868034	0.9981818
Q9Y3D7	P61247	0	0.27991477	0.80625
O15354	Q9H6L2	1	0.8504992	0.5086012
Q8TF39	P10073	1	0.5063912	0.9998366
O95793	P58012	0	0.4783342	0.9981224
Q9UI95	O60216	1	0.37045753	0.932875
Q9NWT8	P40429	1	0.89150524	0.38689458
P17040	P17028	1	0.43897828	0.98510534
P63279	Q9UI14	1	0.5321329	0.9958699
O95793	Q9UNL4	0	0.5280929	0.99684316
Q9NPA3	Q12907	0	0.19171007	0.6198293
Q9H300	O94955	0	0.109309226	0.3894429
Q8WXX5	Q49A26	1	0.45726126	0.9926936
O14901	P48167	0	0.191792	0.6200313
Q5JX71	Q96EC8	1	0.91217464	0.32044825
P35244	P51610	1	0.560744	0.9852407
Q9H2F3	Q86YN1	1	0.91374576	0.3152578
Q9H0U6	P37275	0	0.055669926	0.21028315
Q05639	A2A3N6	0	0.28138152	0.8088239
Q63HK5	Q96AA3	0	0.039185174	0.15059878
P08047	P00846	1	0.1504899	0.5113707
Q12905	Q9BYC8	0	0.2615639	0.7725929
P17010	Q8IWL3	1	0.2536015	0.7571511
P01106	O75909	1	0.5400078	0.9935975
P01106	Q86UP3	0	0.6321952	0.93009776
O95785	O60884	0	0.35342193	0.91405946
Q8N3C0	O75626	0	0.35954797	0.9210929
Q03989	Q9BRT3	1	0.18256786	0.5969474
Q9NVM6	Q96EB6	1	0.58740944	0.9694384
Q9H0W5	P05198	1	0.57796174	0.97568786
Q9Y6J9	Q9Y6Y8	0	0.42205295	0.975697
P08173	O75081	1	0.33002254	0.88443065
Q8IY34	P61247	0	0.14713605	0.5019481
P09234	Q96KR1	1	0.7030531	0.8350777
P49411	P62750	1	0.7620487	0.7253219
P10070	Q13485	1	0.6541109	0.9049993
Q96C86	Q9UIG0	1	0.32239306	0.8738231
Q969U7	P23381	1	0.6377762	0.9240709
Q96MF4	P23396	1	0.7886812	0.6666526
Q96MF4	Q9H1X3	0	0.78918165	0.6654959
O60885	O95793	1	0.74486655	0.7601615
Q9GZM5	Q9UGP8	1	0.614671	0.94740224
P25490	Q12830	1	0.6494971	0.91060245
Q14197	P82650	1	0.9116471	0.3221867
Q14493	Q6SPF0	0	0.51947796	0.9984824
P46663	P62424	0	0.6858333	0.861864
Q9Y2T7	Q8IY37	1	0.5478112	0.99085635
P23396	Q9UI09	0	0.6309668	0.9313908
Q9NZC7	Q99832	1	0.5088371	0.9996876
Q8WXI9	Q9Y5B8	1	0.3072362	0.8513685
Q9BSA4	Q92830	1	0.36115962	0.9228934
Q99750	Q08AG5	1	0.35396254	0.9146922
Q9BRQ0	P17676	0	0.5208285	0.9982647
Q9BX68	Q96EY1	0	0.8648276	0.46760336
P15173	Q6QHK4	1	0.6045914	0.95624256
Q6P1N9	P56556	0	0.6513198	0.9084093
Q9NPI1	Q9UQ35	1	0.5513319	0.9894602
Q15477	O75081	0	0.34687597	0.9062121
P57739	Q96N21	0	0.51586986	0.99899256
P25090	Q8TAD4	1	0.8621965	0.47525477
Q5J8X5	O43741	0	0.60162777	0.9586872
Q8IV16	O75251	0	0.66716844	0.8882189
O75081	Q7L775	1	0.50055134	0.9999988
P14635	O95251	0	0.5419672	0.992955
O94766	Q5H8A4	1	0.8416338	0.53314537
Q86VZ1	Q9H4A6	1	0.66576195	0.8900919
Q9NSA3	Q9NS37	0	0.74776185	0.7544563
P61513	Q7L2E3	1	0.17788647	0.5849715
Q6IBW4	O95183	1	0.0703316	0.2615403
P09669	P10176	1	0.9853644	0.057685684
Q96JS3	Q16236	0	0.5379607	0.99423593
Q9BUZ4	Q96DV4	0	0.5888353	0.96843314
Q8IWS0	Q14241	1	0.83006406	0.56423086
O15431	Q16842	1	0.647266	0.9132509
Q9UI95	P08195	1	0.54090035	0.99330866
P36969	O43759	0	0.85173047	0.5051427
Q96Q45	Q9NX76	1	0.3533706	0.91399926
P01106	Q6DKI1	1	0.49572232	0.99992687
Q99612	Q9UHK0	1	0.76203096	0.7253591
P61073	Q8NAC3	0	0.82971585	0.56514984
Q9HB58	O43889	0	0.39098907	0.9524665
P26358	Q14526	1	0.616907	0.94533104
P0DI81	Q9H116	0	0.19105974	0.61822367
O14842	Q9H300	1	0.9272038	0.26998773
P78334	Q9BQ95	0	0.5598795	0.9856578
Q9NR55	Q9Y4E5	1	0.6186894	0.94365126
Q8NCK7	Q9UHI6	1	0.38277683	0.94503486
Q8WY98	O43889	1	0.44696423	0.9887488
Q92633	Q96B77	1	0.81218886	0.6101525
Q2TAL8	P46663	0	0.036539417	0.14081715
Q16740	Q8WWV3	1	0.90933686	0.32977334
Q9H2F3	P49711	0	0.30423903	0.84671056
P11836	Q5JXX7	1	0.5402868	0.9935079
P62805	P62424	1	0.8984111	0.3650744
Q6ZSZ5	P23528	1	0.39398047	0.9550394
Q8TCT7	O95786	0	0.2602573	0.77009374
Q96S52	Q6ZN55	0	0.10492565	0.37566504
P0C7P0	P49327	1	0.76399815	0.7212199
P23769	Q9Y4X4	0	0.7031848	0.8348638
A0PJY2	Q96EB6	1	0.38040555	0.94278866
Q8N8K9	Q9Y6J9	0	0.57523364	0.9773596
P36954	O75575	1	0.44014698	0.98567045
Q9BY14	P00390	1	0.6330589	0.92918134
P01308	P18621	1	0.47990462	0.99838465
Q92905	Q03060	0	0.47015643	0.99643743
Q96P26	Q9NR55	0	0.44436345	0.98761827
Q5TCM9	P61970	1	0.6197319	0.9426571
Q9H244	Q8NDZ6	1	0.8821401	0.41587576
Q9NQX1	Q96JP5	1	0.56161505	0.98481435
Q9UIH9	P62280	1	0.7118064	0.8205522
Q9H944	Q5VUA4	0	0.41586757	0.97168696
P61604	Q9NRX2	0	0.5275391	0.9969664
P62701	Q9BWE0	0	0.51362884	0.999257
O60216	P17987	0	0.7746506	0.69826823
P25398	P52435	0	0.4751364	0.9975272
P21583	Q13404	1	0.62215996	0.9403078
P13667	Q14697	1	0.7851201	0.674826
Q9P0K8	P30041	0	0.39686316	0.95745116
Q5JTC6	Q8TCN5	1	0.5156853	0.99901587
Q9UPQ0	Q9Y3E2	0	0.30534387	0.84843594
Q9NR30	Q9H2K0	0	0.76118356	0.7271326
Q8TC59	P05388	0	0.6395863	0.92206264
Q8IWL3	Q13887	0	0.15575588	0.5259839
Q5T3I0	Q9H116	1	0.60999006	0.9516087
Q8N680	Q14202	1	0.6148241	0.9472617
P10606	P49411	0	0.948861	0.1940952
O95786	Q6UWU4	1	0.0958032	0.3464998
P62805	Q7Z2E3	1	0.37233692	0.93480855
Q9NRM0	Q8NBP5	1	0.79401064	0.65423095
P49450	Q63HK5	1	0.7324609	0.7838477
Q9Y5P2	P39019	1	0.75330603	0.74334425
Q8N6T7	Q9UBL3	1	0.5769335	0.9763249
O95793	O43670	1	0.55689263	0.9870529
P10070	Q9H1C4	0	0.23737998	0.72412294
Q15008	O94817	0	0.37733477	0.93981296
Q6UW68	Q9NV12	1	0.31311566	0.86029696
Q6EEV4	P05090	1	0.41110647	0.9683918
Q99459	O43290	1	0.8581525	0.48690712
P18847	Q8IWV8	1	0.44838428	0.9893433
P51946	Q9Y3C7	1	0.32568246	0.8784536
Q16637	Q6PEW1	0	0.5502687	0.98989224
Q9UPP1	P49005	1	0.5550967	0.9878574
Q8N6T7	P0C7P0	0	0.67579806	0.87638015
Q86VZ1	P19544	0	0.17564043	0.5791635
Q9UN30	Q9BWV3	1	0.49107	0.99968094
Q9UL40	Q9Y3D3	1	0.34276763	0.90111196
P43119	P07741	0	0.7848891	0.6753528
Q8NHZ7	Q8WXI9	1	0.5481014	0.990745
O15218	P54707	1	0.9162426	0.3069684
Q96MX3	Q6DKI1	1	0.85396016	0.49884883
Q9UI95	P40227	0	0.5451083	0.991861
O60885	Q86YP4	1	0.64903706	0.9111518
Q9NWS0	Q6R327	0	0.4107751	0.96815574
P55317	Q66PJ3	1	0.6985899	0.8422482
Q9NRH3	P25440	0	0.55137604	0.989442
Q12952	Q96DV4	1	0.51765656	0.998753
P09622	Q9C009	0	0.124625735	0.43637663
Q6TDP4	Q9Y385	0	0.39808863	0.9584563
Q15084	Q9UIF9	0	0.3169089	0.8659106
O95619	Q13639	0	0.07105459	0.26402336
Q9UJT1	Q6IWH7	0	0.3783672	0.9408218
Q9NPA8	Q8TAE8	0	0.70781684	0.82724863
P05198	P16401	0	0.8029571	0.63286793
Q99832	P38919	0	0.5702605	0.9802538
O75569	Q49A26	1	0.5085149	0.99970996
P04920	P13500	0	0.19175637	0.61994344
Q92905	P47929	1	0.41329578	0.9699296
P25090	Q8NDZ6	1	0.90722394	0.33667466
Q9BXP5	Q96LJ7	1	0.115532845	0.40874
Q53GT1	P55786	0	0.66304964	0.89365923
Q9Y678	Q9Y2T7	0	0.2904966	0.82443327
Q9Y320	P62424	0	0.4737725	0.9972484
Q9H0U6	P62699	1	0.062339794	0.23381418
P17568	O14978	0	0.13726464	0.47369224
Q9H2S9	Q16587	1	0.5383243	0.994125
Q8IYD8	Q8N2Z9	1	0.7339784	0.78101647
Q71U36	Q9H1Y0	0	0.334204	0.8900468
Q9NR30	Q14728	0	0.035882264	0.13837892
Q16740	Q16762	1	0.78672856	0.6711469
P15172	Q6NUN9	1	0.58883435	0.96843386
Q92785	Q9BQ95	0	0.48028457	0.9984452
Q9NWS0	Q9Y316	1	0.5540707	0.98830545
O60885	P21731	0	0.039247494	0.15082851
P35268	Q96IT1	0	0.14233626	0.4883066
P03886	O15488	0	0.32765034	0.88118243
P10073	Q13126	0	0.4491635	0.9896626
P08908	Q05516	0	0.34584093	0.90493995
P54132	A8MV65	0	0.18457414	0.6020261
P41002	P61086	1	0.56149775	0.9848721
Q9H0R8	Q92499	1	0.5987234	0.96101475
Q9H0C1	Q96BZ8	1	0.70821875	0.8265798
Q8IZU1	Q01658	1	0.7792058	0.6881765
Q9Y4H4	O43286	0	0.5551587	0.9878301
A8MW92	Q86YP4	1	0.58250487	0.97277176
Q8NHQ9	Q5VYS8	1	0.43211704	0.9815676
Q86UK7	Q9UQQ1	0	0.26558682	0.7802018
P01042	Q9BU76	0	0.3498377	0.9098052
P43681	Q8NDV1	1	0.5917753	0.9663092
P26373	Q9NQV6	1	0.43375704	0.98244745
Q6P158	P30044	0	0.6196018	0.9427816
P62750	Q7Z2T5	1	0.67244023	0.88105744
Q8NCC5	P56937	1	0.7830337	0.67956764
O95619	P05388	0	0.4077863	0.96598655
Q9H1X3	Q9H3N1	1	0.79514265	0.6515633
Q15022	O43670	1	0.56902736	0.9809409
P78347	Q7Z2T5	1	0.65934396	0.89843804
Q8NAP3	Q9NVU7	1	0.76981854	0.7087918
Q96N77	Q9Y320	0	0.48341057	0.9988991
Q9UKX7	Q96RE7	1	0.31427184	0.86202025
O75419	Q8NFD5	1	0.5245723	0.9975848
P62805	Q9NRG0	1	0.72077334	0.80503654
Q8IWL3	Q9Y2Z2	1	0.8671134	0.46091098
O00746	Q8IVS8	0	0.8932308	0.38147816
Q9UHK6	Q9NVH6	1	0.5191729	0.9985296
P49450	Q8IVM8	0	0.21052429	0.66481525
P01308	Q16795	1	0.88784057	0.39831877
Q92905	Q96HE7	1	0.18001938	0.59044963
Q96I36	Q9GZR7	0	0.23944314	0.7284405
Q8N8K9	Q9Y678	0	0.7431909	0.7634328
Q9BZS1	Q8N5A5	0	0.6655122	0.8904228
P25090	Q9H7F0	1	0.83642805	0.5472647
P02753	Q9Y2Z2	1	0.5544527	0.9881396
Q9C002	O14925	1	0.9626746	0.1437288
Q9GZU3	P62805	0	0.16816531	0.55954295
O75376	Q8N567	0	0.6546827	0.90429306
Q96IT1	Q0D2K3	0	0.5814187	0.973484
Q9NPE3	Q9NX24	1	0.33662978	0.89324075
O95786	O96000	1	0.48532203	0.9991383
P01106	Q08050	1	0.537743	0.99430186
Q5T4S7	O95167	0	0.39801365	0.9583951
P45880	Q8IXB1	1	0.63136685	0.930971
Q9Y2G8	Q7Z4V5	1	0.3358722	0.89224833
Q8IY95	Q9NWS0	0	0.5130319	0.9993207
Q96BF6	P49327	0	0.49467865	0.9998868
O95600	Q12830	1	0.6150153	0.9470859
O94761	P82932	1	0.67385733	0.87909454
Q9NQS5	P57678	1	0.7115969	0.820907
O94761	P39019	1	0.76577175	0.7174615
P10809	Q69YH5	0	0.11878182	0.4186908
P09912	Q9H0G5	1	0.12926488	0.45022187
P05388	Q8N3Z6	1	0.18736047	0.6090261
O95183	O75396	1	0.7915217	0.66006035
P01308	Q13330	0	0.34638143	0.9056053
Q9BUJ2	Q53FA7	0	0.3488322	0.9085932
P42766	O95625	1	0.36398646	0.92600125
Q92499	A0PJY2	0	0.26231247	0.7740185
P54368	Q9UQ84	0	0.6413072	0.9201291
Q8TBB6	Q9NPI1	0	0.16546999	0.5523587
O15235	P50990	0	0.65650296	0.9020273
P01100	P35269	1	0.5103296	0.9995732
P08195	Q9NX09	1	0.3541335	0.91489184
Q92665	P08908	0	0.019143501	0.07510811
O14978	P07199	1	0.6135222	0.94845086
Q5JX71	P11836	1	0.5793243	0.9748306
P30519	Q9GZV8	0	0.263913	0.7770517
Q01101	P63279	0	0.24614643	0.74223346
P62805	Q9BSA4	0	0.14062153	0.48338845
P21583	A2VCK2	0	0.64386535	0.91721106
P30411	Q92664	0	0.3408467	0.8986809
Q9UID6	Q96EG3	1	0.60203195	0.95835793
P39019	O95625	1	0.429809	0.980293
P63173	O60885	0	0.4838193	0.99895275
Q8N9M1	O94761	0	0.66198397	0.8950448
Q5T3I0	P62888	1	0.699282	0.84114677
Q9UKJ3	P21675	0	0.5418666	0.99298877
Q6EEV4	P52435	1	0.4053294	0.9641499
Q6TCH4	Q3SYG4	0	0.4565587	0.9924514
O14925	Q96BW9	0	0.9185937	0.29911724
P61313	Q8IYR2	0	0.1042715	0.3735958
Q6P1X6	O94761	0	0.6349333	0.927172
O75569	P63279	1	0.4660569	0.9953914
P82930	Q96JJ7	0	0.45440033	0.9916827
P41227	Q6P158	1	0.7089979	0.8252795
Q9H832	Q6IQ21	0	0.2073758	0.6574843
Q5T5X7	P13501	0	0.49935067	0.99999833
P63279	Q9ULD9	0	0.34280574	0.9011599
Q9Y6B7	Q96N21	1	0.587123	0.96963835
Q96EY1	Q8WWV3	1	0.7646811	0.7197757
Q13126	Q04609	1	0.5417141	0.9930397
Q9H8H0	Q96EY1	0	0.27123725	0.7906704
P23528	Q9C0J9	0	0.34729373	0.9067232
O15235	Q8TAE8	1	0.8973238	0.36853522
Q15326	Q9UQ35	1	0.7159377	0.81348366
P82979	P35869	0	0.16578461	0.5532003
Q96J42	P78371	0	0.8190156	0.59291613
O75752	P16401	1	0.7204531	0.8056018
O00398	Q13585	1	0.7582658	0.7331951
Q8WYB5	Q5JUK2	0	0.5562665	0.98733634
A8MT69	P59910	0	0.5880191	0.9690106
Q7L5N1	P78396	1	0.32335347	0.875184
Q9NV29	Q13520	1	0.78196675	0.681979
P49407	O75947	0	0.47499868	0.9974997
Q6UWN0	O75964	0	0.83889645	0.5405968
Q6ZN55	Q99742	0	0.516619	0.9988952
Q96HC4	P14927	0	0.45563072	0.99212545
P56556	P16150	0	0.16689494	0.5561641
P50991	Q86XP3	0	0.5268294	0.99712074
P16401	O94761	0	0.6513576	0.9083635
Q15022	Q96KM6	1	0.6076579	0.9536391
Q96SF2	P36954	1	0.39533117	0.9561778
P25440	P61313	0	0.7628881	0.72355944
Q9BY14	P13987	1	0.74118584	0.76731753
P10176	Q92633	0	0.4226588	0.9760734
Q8TBC5	P10073	1	0.5168658	0.9988622
Q8IWL3	Q8NCN5	1	0.8902521	0.39081314
O75911	Q8TAD7	1	0.34260646	0.9009091
Q9Y3E0	P49848	0	0.32124156	0.87218165
Q8IXB1	Q14697	1	0.8682896	0.4574511
Q9NZ42	Q8N5A5	1	0.35222924	0.91265523
P30086	P04844	0	0.808353	0.61967367
Q9Y4E5	Q9H0R8	0	0.587551	0.9693393
P62750	Q5T3I0	0	0.60006696	0.9599464
P62851	P40429	1	0.9305774	0.25841242
Q9P0M9	Q99814	0	0.017267764	0.06787835
P01282	O15240	1	0.90039515	0.35873488
Q96EY1	O75683	0	0.3211042	0.8719852
Q9P1U0	Q9H9Y6	1	0.61821336	0.9441024
Q9BVJ6	O60220	0	0.0900617	0.32780236
P04844	Q9UBV7	0	0.56343687	0.98390305
P30519	Q15596	0	0.19616792	0.6307442
Q9UBB5	Q99459	0	0.58939976	0.96803075
Q16718	O14978	0	0.119712375	0.4215253
Q8IWL3	P82921	1	0.7496869	0.7506258
Q9UIH9	Q92793	1	0.71447366	0.8160042
O95600	Q9H2F5	1	0.6914729	0.85335255
