Protein A	Protein B	T	S	uncertainty
O60885	P13987	0	0.17666386	0.58181494
O95968	Q9BUE6	1	0.79768926	0.64552444
Q9H582	Q8TA86	0	0.60375106	0.95694286
Q9Y3E5	Q9HBM0	1	0.35520664	0.91613954
P09622	O00303	1	0.564885	0.9831597
O95786	P07199	1	0.42356396	0.97663015
P10606	Q8NI32	0	0.23654877	0.7223738
Q15672	P25440	0	0.54381514	0.99232095
O14842	Q96SK2	1	0.6035038	0.95714784
Q99459	O43823	1	0.4963709	0.9999473
Q9P2R6	P10606	0	0.2949714	0.8318531
Q8N6T7	Q9H0W5	1	0.5067873	0.9998157
Q9H7N4	P39019	0	0.68204737	0.86743504
Q96C12	Q92785	0	0.3349326	0.89101106
Q07325	O95786	0	0.55801964	0.9865349
O00526	Q6AI08	1	0.6442601	0.9167561
O95600	Q86TJ2	1	0.6273161	0.9351624
Q9NPC7	P51636	0	0.105116546	0.37626824
Q9ULM3	O75478	1	0.5940081	0.9646499
Q96E35	Q14094	1	0.30225655	0.8435901
Q7Z6I5	O75190	1	0.47734278	0.9979466
Q9ULD4	Q9NW75	1	0.46540806	0.9952135
Q92560	Q9BTC0	1	0.4234246	0.97654486
Q92905	Q08050	1	0.23462963	0.7183143
P04844	Q15544	0	0.37277943	0.9352597
P39019	Q6P158	1	0.42300946	0.9762898
Q70JA7	Q9NPA8	0	0.41409487	0.9704812
Q13838	Q9BXP5	1	0.586444	0.9701097
Q9NR30	Q9NXV6	1	0.52618146	0.9972581
O15218	Q04656	0	0.82430255	0.57931143
P62805	A8MT69	1	0.52540654	0.99741805
Q96E52	P19404	1	0.8621335	0.4754373
O14880	Q8N661	1	0.8601981	0.48102936
Q6P2H8	Q7L7V1	1	0.39107373	0.95254034
Q9NR28	Q9Y5L4	1	0.68018496	0.8701335
P35270	P62266	0	0.62383246	0.9386621
P41002	P35268	1	0.6052394	0.95569867
Q9H1A4	O00762	1	0.34777296	0.9073077
P01308	Q99523	0	0.8082639	0.6198935
P63279	Q9Y618	1	0.3162859	0.86499655
Q9ULX9	Q9NX58	0	0.35759792	0.91888654
O60885	P62805	1	0.5286906	0.9967074
Q01814	Q9UIH9	0	0.19730861	0.6335117
P30793	Q9UHG0	1	0.43250948	0.9817801
Q86XE5	O75414	1	0.41045916	0.9679298
Q9P2Y4	O60216	0	0.56087464	0.9851771
P49450	Q14202	1	0.4684703	0.9960235
Q9BUQ8	P35414	0	0.042788982	0.16383234
Q92633	Q99805	1	0.8526293	0.5026103
Q16650	Q15596	1	0.55955577	0.9858124
P63279	Q8WYB5	1	0.28770715	0.819727
O60682	Q99081	1	0.5502437	0.9899023
Q7Z7H8	Q9BTX3	0	0.7395392	0.77048385
Q8IY92	P82912	1	0.5214154	0.99816555
Q9NZV5	O60885	0	0.1668344	0.55600274
O14978	P13807	0	0.5519293	0.9892134
P30556	P20309	1	0.64780325	0.9126168
P30556	P08047	0	0.24464372	0.7391727
Q9P0K8	P62899	0	0.5205138	0.99831676
Q9H0E9	P54709	0	0.24378555	0.7374166
Q99714	P49848	0	0.33146805	0.88638794
O43396	Q8NAP3	0	0.27548593	0.79837376
Q13887	P15822	1	0.692326	0.85204285
Q9UQ35	P78347	1	0.42515266	0.9775915
Q9Y6X1	A2A3N6	0	0.56503004	0.9830844
Q96D03	Q14119	1	0.3255782	0.8783082
Q86WB7	Q9UIQ6	1	0.6366122	0.92534846
O95562	Q96C23	0	0.62132883	0.9411173
P54274	Q9NPQ8	1	0.5306751	0.99623615
Q9UMX2	P11926	1	0.5801533	0.9743018
Q9H5V7	O75381	1	0.4917822	0.9997299
Q8NFD5	P50990	0	0.33203605	0.8871525
Q9Y3E2	Q9UJW2	1	0.36967927	0.932066
P55317	Q9Y3B2	1	0.67857575	0.8724428
Q9NZC7	Q14697	1	0.6892063	0.8568039
P51636	P39019	0	0.5788737	0.9751158
Q9BYC8	Q3KNW5	0	0.18836713	0.61153984
P50990	P61278	0	0.4474246	0.9889433
Q9H582	Q6IQ32	1	0.5488252	0.9904644
Q8IY34	Q9H7F0	1	0.63503504	0.92706215
Q92905	P62899	1	0.5787695	0.97518146
Q9UBS4	Q86XP3	1	0.55232155	0.9890498
O43674	P22234	0	0.6072418	0.9539968
Q6DKI1	O43167	1	0.3379875	0.8950078
Q16540	Q9BYC8	1	0.66830087	0.88669926
P05388	P62851	1	0.48579517	0.99919295
Q7RTS1	Q8WVZ9	1	0.44828776	0.9893034
Q8IWI9	Q14697	0	0.2387461	0.72698563
Q9Y6Y0	Q7L2E3	1	0.5269678	0.99709094
Q9NVP1	Q9NUI1	0	0.65274215	0.90667933
O15218	Q8IXX5	1	0.5754244	0.9772447
O60925	O43555	0	0.42074794	0.97487646
P49411	P82932	1	0.82436705	0.57914406
Q8IZU0	Q8TED1	0	0.48924845	0.99953765
Q9BZJ8	Q13838	0	0.6729907	0.8802969
Q92890	Q9H2P9	1	0.51529676	0.999064
Q8NCK7	Q9UJV9	1	0.37764564	0.9401177
Q92830	Q13217	0	0.47271067	0.9970212
Q04837	Q8NCK7	0	0.5672429	0.98191357
P14854	Q8IWI9	0	0.20706227	0.65674996
O60870	Q8N2G8	0	0.30345142	0.8454746
O00566	O95169	0	0.36515734	0.92726976
Q8WW38	O60884	0	0.48427513	0.999011
O75643	Q96N64	0	0.30185094	0.84294784
P01106	P63173	1	0.58057964	0.9740277
Q9Y3E0	Q9BY14	0	0.49556705	0.9999213
P51608	Q9H2U1	0	0.7711789	0.70584804
P18621	Q96GQ7	1	0.6539947	0.90514255
P19634	O43615	0	0.7288869	0.7904431
O60885	O95786	0	0.35325775	0.9138668
P16150	Q04941	1	0.56385386	0.98369074
Q6R327	O95786	0	0.48079064	0.99852407
O15467	P41597	1	0.48989114	0.9995912
P61081	P25440	0	0.3913734	0.95280105
Q96KM6	Q08211	0	0.6930067	0.8509937
Q8N0V3	Q9BTC0	0	0.28643903	0.8175668
O43290	Q9Y296	1	0.2659034	0.78079516
Q9H1X3	Q8TAA9	1	0.4295798	0.980164
P62847	Q8N6T7	0	0.6190339	0.94332373
Q6IBW4	P14635	0	0.4338052	0.98247296
P25025	Q92664	1	0.31114468	0.8573346
O60885	Q9NPD8	1	0.28876397	0.82151735
O95994	Q9NPJ8	0	0.5258524	0.9973266
Q9UI95	Q9H2F5	0	0.44623777	0.9884384
P54219	Q6ZSS7	1	0.5721594	0.97917205
O43889	Q9UKR5	1	0.511917	0.99943197
Q9H0R8	Q7RTS1	0	0.31757846	0.8668896
Q96N64	Q9C0K0	1	0.40909478	0.96694493
Q05516	O00303	0	0.53766185	0.99432635
P05814	Q71U36	0	0.5217644	0.9981052
Q15022	Q96BR9	0	0.43124256	0.9810896
Q9H0W5	Q96JP5	0	0.34639415	0.90562093
Q9NRC8	Q99967	0	0.16363882	0.5474446
P62888	P43681	0	0.11077886	0.39402762
P17028	Q9UK53	0	0.4681688	0.9959471
Q9UJV9	Q9H8H0	1	0.48359516	0.9989236
Q96CK0	Q9UPP1	1	0.5281214	0.9968367
P39210	Q9NQ50	1	0.69508845	0.847762
Q8N6T7	Q13569	1	0.6272042	0.9352764
P78371	Q8TAB7	1	0.18139006	0.59395087
Q15428	Q9UNZ5	0	0.4427126	0.9868726
O95182	Q9NZI5	0	0.4286789	0.97965324
Q16637	Q9Y2Y4	0	0.42748132	0.9789642
Q9ULD4	Q8N3C0	1	0.5992796	0.96057427
Q99612	Q9NR33	0	0.48640427	0.99926054
Q92905	Q71U36	0	0.52746147	0.99698347
Q04656	Q13227	0	0.21347997	0.6716251
O14901	O14530	1	0.60439193	0.9564093
Q8NBA8	O60884	1	0.37198544	0.9344491
Q9H0U6	Q96E35	1	0.3377423	0.89468974
Q5T653	P01106	0	0.045096964	0.17225291
P25490	Q04837	1	0.41506976	0.9711474
O00398	Q9UHI6	1	0.5784894	0.97535765
Q99523	O75683	0	0.23815887	0.7257569
Q8N8B7	Q12905	0	0.4979137	0.99998254
P30044	Q86SX6	1	0.91531503	0.3100537
Q96EL3	Q16540	1	0.61550146	0.94663763
P54132	Q68E01	1	0.5372635	0.99444574
Q9UI09	O43193	0	0.18310957	0.5983218
O43918	Q8TCT7	0	0.3953172	0.956166
Q68DQ2	P37059	0	0.25410426	0.75814116
Q14592	Q6DD87	1	0.4875745	0.9993825
Q9UPW5	P50991	0	0.4618713	0.99418485
P78334	P0CG08	1	0.70470476	0.8323839
O76003	Q9Y3E2	1	0.6714945	0.88235855
Q92847	O60832	0	0.48548383	0.99915713
Q8WXI9	Q8IY92	0	0.2924828	0.82774645
O95994	P10244	0	0.30105883	0.84168965
Q9NQ50	Q16236	0	0.08695676	0.31758115
Q99941	Q9UIG0	0	0.35446107	0.91527367
Q9NRJ3	P51808	1	0.46745694	0.9957638
P78396	Q14697	1	0.5905516	0.9672016
Q8IW50	P51800	0	0.3220956	0.8734001
Q9Y3I1	Q9UNZ2	1	0.6114759	0.9502925
Q15562	A3KN83	0	0.5273915	0.99699885
O95786	Q9Y4H4	1	0.27971652	0.8059008
Q9BY14	Q8TDM5	1	0.67815804	0.8730388
P48728	Q9UN42	0	0.20241319	0.64576834
Q9Y5Y3	O43156	1	0.7462372	0.75746894
P01106	P18847	1	0.5302455	0.9963409
O75937	O75953	0	0.39871234	0.9589632
Q6P158	P23396	1	0.5997053	0.9602354
P01106	Q9BX95	0	0.32592827	0.87879616
Q6GMV2	O75151	0	0.4207148	0.9748554
Q8N3C0	Q9NY93	0	0.5320923	0.99588037
Q96DT7	Q15554	1	0.5019597	0.9999846
P62280	Q6NUQ1	0	0.15987495	0.5372598
O60885	Q9NVH1	0	0.35474402	0.9156028
P05198	P61313	1	0.7506554	0.74868745
P17098	O15446	0	0.3901412	0.9517242
Q92993	Q8NI32	0	0.31146556	0.8578191
O15255	O95786	0	0.49821657	0.9999873
Q96A57	P38919	0	0.4026336	0.96207917
Q15562	Q9UBS4	0	0.5057916	0.99986583
Q9H2P0	P10809	0	0.35347173	0.9141178
Q92794	Q5VVX9	1	0.5341447	0.99533653
Q6IWH7	P41002	0	0.14837073	0.5054274
Q8TED1	P41227	0	0.36343148	0.9253962
Q9Y6H6	P55011	1	0.7436186	0.7625999
Q96LC9	O14901	1	0.5082076	0.9997305
P63279	Q9Y221	0	0.52577287	0.99734306
Q14197	Q9H1E5	0	0.57590204	0.97695553
Q13206	Q99967	0	0.12423069	0.4351897
O94761	Q9Y5K5	1	0.6028496	0.95768785
O95968	Q7Z3K3	0	0.28289658	0.8114644
O75683	Q969S3	1	0.6837144	0.8649961
O00214	P04844	0	0.61375594	0.9482384
Q96NC0	Q9NXA8	1	0.28367355	0.8128115
P32239	Q9NQ11	1	0.76535463	0.71834767
P78371	Q8IXQ5	0	0.18039517	0.591411
P54259	P49069	0	0.2314444	0.71151155
Q9NX58	Q9NP55	0	0.085056394	0.3112872
Q13126	Q8N6F1	0	0.1338388	0.46370393
Q92522	P62750	1	0.8852594	0.4063008
Q96IW7	Q96JA4	1	0.49589375	0.9999326
P49327	O95182	0	0.4366907	0.9839677
Q99750	P24385	0	0.514894	0.99911267
O95237	Q8TCC3	0	0.6430564	0.91813946
Q15554	P35414	0	0.08354537	0.30626217
Q16740	P56556	1	0.83269256	0.55726266
P49407	P49916	0	0.47222915	0.99691516
Q9BYC8	P62701	0	0.53772724	0.9943066
P28906	Q8TCN5	0	0.32439098	0.87664586
Q9BUJ2	Q7Z7N9	1	0.11213728	0.39825004
P49715	Q05516	1	0.55783325	0.98662126
P41002	P46063	0	0.64854616	0.91173613
Q86UK7	O75223	1	0.43625093	0.9837442
P23327	P50990	0	0.5604172	0.98539907
P51800	Q15047	0	0.16867755	0.56090176
O95994	O14734	0	0.66034806	0.897154
Q9UGI8	Q6NUN9	0	0.5017206	0.99998814
Q8IXV7	P03886	0	0.45362008	0.9913956
Q05639	Q99460	1	0.5997943	0.96016437
Q86SX6	O95786	0	0.15241633	0.51674235
Q9BXP5	Q13127	0	0.53680545	0.99458146
P16401	Q8N961	0	0.16544099	0.5522811
Q9BZS1	Q96RE7	1	0.55661565	0.9871787
Q9Y2U9	Q15369	1	0.51071703	0.99954057
O43290	Q6P1X6	0	0.27595732	0.7992195
P15941	Q9BZW4	1	0.5755321	0.97717965
Q15041	Q8N1F7	0	0.64861643	0.9116526
P55769	P25490	1	0.25735465	0.764493
P42766	Q9NVU7	1	0.6404117	0.9211382
O15514	P36954	1	0.5324296	0.9957933
O95793	Q8WY98	0	0.114885874	0.40674844
Q9Y258	Q9Y6M7	1	0.85942847	0.48324472
O60266	Q9Y5P2	0	0.18502864	0.6031722
Q9BYV9	Q02930	1	0.4659292	0.99535674
Q9BZS1	P61081	0	0.4955085	0.9999193
Q9Y2Q3	Q9UI14	0	0.7837885	0.6778563
Q969Q0	P61313	1	0.85756207	0.48859748
P08151	Q6ZNB6	0	0.6124714	0.9494007
O95600	Q9BUJ2	1	0.64579755	0.9149723
Q58F21	P49848	1	0.57518876	0.9773866
P61313	P05388	1	0.6974426	0.84406567
P54709	Q9NWT8	0	0.6166552	0.9455663
O14842	Q9GZM5	1	0.8276085	0.57069063
P61604	Q9Y5Y3	0	0.08731775	0.31877345
Q5TEC3	Q04941	0	0.15115973	0.5132418
P54132	P39748	1	0.6831859	0.8657717
Q9C0K0	P50990	0	0.42188358	0.9755913
Q14197	Q9UKX7	0	0.43006125	0.98043436
Q92905	Q9H8H0	0	0.48277685	0.9988134
Q6IWH7	P0C7P0	1	0.58100677	0.9737516
P62750	P09234	0	0.54647565	0.99136007
Q5VW38	P43119	0	0.32472292	0.8771118
Q96KC8	Q04941	1	0.18938422	0.61407137
O75586	P01100	0	0.4201662	0.97450626
Q9Y3E0	Q9BWH2	1	0.90439117	0.34587112
Q8N1G0	Q6NUN9	0	0.41836542	0.9733432
A0JLT2	P10809	1	0.38637736	0.9483596
Q9UI95	P24385	0	0.41807234	0.97315145
O15119	Q08211	1	0.618389	0.94393617
P07199	Q9P086	0	0.59251237	0.96576583
Q9BYC8	Q15022	0	0.35056576	0.9106776
P35268	O00746	0	0.6258234	0.93667394
Q9Y468	Q9ULX6	1	0.6188832	0.94346714
Q13304	Q13404	0	0.7141149	0.8166192
Q9NWS0	Q13520	0	0.43197095	0.98148817
Q9NWH2	Q6ZSS7	1	0.461127	0.9939555
P41595	Q9Y468	0	0.39964792	0.9597178
P86480	O15119	1	0.6204879	0.94193065
Q9NQ11	Q9NWT8	0	0.647548	0.9129183
P78347	P85037	0	0.55126655	0.989487
P54219	Q9ULL0	0	0.3463581	0.9055767
Q8N4Q1	P62899	0	0.5755025	0.97719747
Q5JXX7	P27449	1	0.63816124	0.9236459
Q401N2	Q9H2L4	0	0.78446996	0.6763074
Q9HC97	O75947	1	0.4891336	0.9995277
P55773	O00574	1	0.47577834	0.99765325
Q12906	Q16650	0	0.46288767	0.99449074
O75362	Q96KM6	0	0.5491914	0.9903208
Q9HCE5	P38117	1	0.6539881	0.90515065
Q92793	Q12906	0	0.65321386	0.90610206
O75151	Q92993	0	0.5840974	0.9717105
Q9UF47	P51809	1	0.67208934	0.881541
Q6IBW4	Q53EQ6	1	0.5543171	0.9881986
Q9UKX7	Q9UH92	0	0.23045379	0.7093794
Q9UI26	O95251	0	0.29613888	0.8337626
Q8TF50	O95711	0	0.30715632	0.8512453
Q96EY1	Q9UI09	1	0.7251168	0.7972897
P30086	P61604	1	0.6370461	0.9248735
Q92793	P37108	0	0.54635423	0.9914051
P60201	Q9Y5U9	1	0.86682636	0.4617537
P17040	P47929	1	0.34543985	0.90444463
Q8TBP5	P25090	0	0.40532517	0.96414673
P01106	Q01831	1	0.4714999	0.9967509
Q9BV40	O95273	0	0.59417737	0.9645225
P63279	P31153	1	0.4834178	0.9989001
Q9Y6E7	P10809	1	0.7171163	0.8114421
O95947	Q5JX71	0	0.2250791	0.697674
O95786	O95881	1	0.36134514	0.9230993
Q9ULD4	Q9GZR7	1	0.5676446	0.98169684
Q9H0U6	P00156	1	0.5632508	0.98399734
Q9NUL7	P82930	1	0.57582057	0.97700495
Q969K7	P62750	0	0.3662726	0.928468
Q8IW45	Q9UL63	1	0.2534425	0.75683755
Q9NUH8	Q14202	0	0.1381633	0.47629678
Q9Y2G8	Q8N5K1	1	0.6748315	0.8777358
Q92905	Q9UKX7	0	0.5822983	0.97290796
Q99598	O14901	1	0.11944338	0.42070663
P37840	Q9BZW4	0	0.76637983	0.71616715
Q15596	Q9NR30	0	0.5662278	0.9824555
Q9H2F3	Q6IWH7	0	0.71181065	0.820545
Q5T653	Q6PI26	0	0.23370919	0.71635675
Q96LL9	Q9H2P0	0	0.28583947	0.8165411
O95994	P49916	0	0.6403747	0.9211798
P78371	Q96FL8	0	0.15813285	0.5325074
Q8NCK7	Q9BXF3	1	0.250577	0.7511527
Q8NCK7	Q8NFD5	1	0.42590177	0.97803783
Q96LL9	Q13838	0	0.5421872	0.99288094
Q9BQ95	Q969S6	0	0.48614338	0.99923205
O00487	P02724	0	0.18809389	0.6108583
O75569	P62847	1	0.570694	0.98000944
Q8NFT6	Q13404	1	0.23865268	0.72679025
Q8IWL3	Q9P0M9	1	0.82168406	0.58607745
P54219	P60201	1	0.7751057	0.69726735
P51659	Q08211	1	0.49388495	0.9998505
O43513	P14635	0	0.45600948	0.99225926
P09382	Q96E52	0	0.45569327	0.9921477
Q6R327	P10809	0	0.3870065	0.94892985
P62495	P05198	1	0.59413755	0.96455246
Q9Y3I1	O43638	0	0.3129649	0.8600714
P62805	P62263	1	0.71508205	0.8149589
Q9Y3D5	O95786	0	0.18169266	0.59472173
P01100	Q15828	1	0.4427732	0.9869003
Q13516	P15923	1	0.64792126	0.9124772
Q9NV56	Q8TF50	0	0.41076916	0.96815145
Q14592	Q9HBE1	1	0.50521624	0.99989116
Q96EY1	O15198	1	0.3404475	0.89817196
O43615	O75352	0	0.58189005	0.97317606
Q9BY14	P20142	1	0.7749151	0.69768673
P35372	Q8N653	0	0.6706197	0.88355565
Q8IWL3	O43615	1	0.8185167	0.5941885
Q8NBB4	P25440	0	0.42157364	0.9753972
A6H8Y1	Q96DE5	0	0.321946	0.87318707
P01275	P15018	0	0.7027327	0.8355978
Q03060	Q9NR09	0	0.6555761	0.9031843
Q9NTW7	Q13162	0	0.46953815	0.9962883
P43115	Q7Z4Q2	1	0.7020852	0.8366463
Q9ULD4	P46013	0	0.35020348	0.910244
P23769	Q99856	1	0.65475273	0.9042064
Q12857	Q9UIY3	0	0.51545525	0.99904454
P63279	P00156	0	0.35456938	0.91539973
Q8NCK7	Q68CQ7	1	0.8544719	0.4973986
P39748	Q7L775	0	0.26705772	0.7829516
Q13485	Q7Z3K3	0	0.49224898	0.9997596
P49789	Q6IE81	0	0.28314623	0.81189775
Q9H0R8	P39019	1	0.55074364	0.9897003
O43741	Q99750	1	0.4541312	0.9915842
O95273	P35869	0	0.4133914	0.9699958
Q6PK04	Q8N3Z6	1	0.48945016	0.9995548
P52747	Q9H2F3	0	0.5210867	0.9982214
Q99750	Q7Z4V0	1	0.26792526	0.78456527
Q9UPY3	P03905	0	0.2563517	0.76254207
P62805	B0FP48	0	0.1734723	0.57351863
P52739	Q9HAZ2	0	0.515664	0.99901855
O60503	Q8N5K1	1	0.5855001	0.9707589
P40429	Q9UEG4	1	0.33158833	0.88655
P82979	Q16540	0	0.68439555	0.8639931
O75569	O95600	0	0.621777	0.94068146
P01100	Q9UHB6	1	0.4670713	0.9956628
P57739	Q07325	1	0.4458002	0.98824954
P42166	Q9Y2T5	0	0.10263104	0.36839163
Q15544	Q12962	1	0.4755904	0.9976167
Q9UJW3	Q16718	0	0.4688372	0.9961155
Q15788	P27540	1	0.5883338	0.96878856
O00585	P51685	1	0.31865755	0.8684597
P62805	Q969M7	0	0.3073212	0.8514995
P61619	P24864	0	0.15197662	0.5155189
Q86UK7	Q9H0R8	0	0.5108625	0.99952805
P20309	P54253	0	0.3810391	0.9433932
Q15022	Q8IX18	0	0.52175105	0.99810755
P62899	Q96ME7	1	0.4208675	0.9749522
P25490	Q9UBW7	1	0.47412091	0.99732107
Q9NR30	O94953	0	0.37974018	0.9421503
P59991	Q9C086	1	0.4099611	0.967572
Q4LE39	Q9NRC8	0	0.5648948	0.98315465
Q6P9B9	Q9Y3C7	0	0.5011366	0.9999948
O00624	Q96J42	1	0.7692252	0.7100712
Q8WVK2	Q16740	1	0.19513385	0.6282265
Q17R98	Q12952	0	0.49701512	0.99996436
Q9BRJ6	O75575	0	0.25816798	0.7660691
Q9GZM5	O43676	1	0.8407638	0.53552014
Q9UIH9	P56645	0	0.56647664	0.9823234
Q8NCQ5	Q9NV56	0	0.35974282	0.9213117
P41002	Q7Z2E3	0	0.591731	0.9663417
O00409	Q9NP55	1	0.20320715	0.647656
P24522	Q8TDZ2	1	0.49043447	0.999634
Q96KC8	Q9Y385	1	0.38402462	0.9461988
Q86UP8	Q9H832	1	0.48569724	0.9991817
O43676	P61081	0	0.13765292	0.47481835
P01106	Q9Y6J9	1	0.5697298	0.980551
Q9BUQ8	Q9GZR7	1	0.64644086	0.9142203
Q92890	Q96AN5	0	0.38814375	0.94995266
P21554	P52434	0	0.6141934	0.9478395
Q8TDT2	Q9UHJ9	1	0.72242796	0.8021032
Q6P1X6	P82930	1	0.42840052	0.97949404
Q13330	P61247	0	0.68847257	0.85791236
Q92905	P23396	1	0.5820395	0.9730781
P01106	O95139	0	0.38689765	0.9488314
Q9HD34	P04844	0	0.80268216	0.633534
Q99612	Q9Y6J9	1	0.58907455	0.9682629
Q9Y5Q6	Q9UBX1	1	0.77412176	0.69942904
Q9H1C4	Q5T4S7	1	0.37615496	0.9386496
Q9NQG1	Q9NTW7	0	0.26038575	0.77034
Q9NPD7	Q9UHW9	1	0.77871144	0.68927974
P09912	Q8IXF0	0	0.18076316	0.5923514
Q9NXE8	Q15047	0	0.23396961	0.7169113
Q5SVZ6	Q96JB2	0	0.4724365	0.996961
O60885	O95867	0	0.18835072	0.6114989
Q9NRC8	P09622	1	0.5306717	0.996237
Q6QHK4	P41595	0	0.18537232	0.6040377
Q96LL9	O75438	1	0.6828065	0.86632717
P41002	Q53HV7	0	0.63514155	0.92694706
O43290	P0DI81	1	0.19955552	0.63893247
Q96JA4	P62805	0	0.3233825	0.875225
P15336	O60885	0	0.50219256	0.99998075
O95793	Q96Q45	0	0.40839556	0.96643454
Q99459	Q6PK04	0	0.66915816	0.8855421
O95786	Q68E01	0	0.49001467	0.9996012
O75909	Q9NWT8	0	0.42456698	0.97723943
Q8NCK7	Q5T3I0	1	0.16750231	0.55778116
Q13838	Q9UKX7	0	0.57550466	0.97719616
Q96FI4	Q8TDD1	1	0.7804413	0.68541074
O94761	Q9BUJ2	1	0.5308012	0.99620515
Q9H0W5	O43290	1	0.58442056	0.97149265
P0C5Z0	Q92793	0	0.3680286	0.93033415
Q9NQV5	Q9UIF9	0	0.56998426	0.9804088
Q96PQ7	Q16795	0	0.5042814	0.9999267
Q9NP71	Q3KNW5	0	0.18555051	0.60448605
P07199	Q8TBM8	0	0.60838693	0.95300907
Q86WC4	P49789	0	0.6693797	0.88524204
O94761	P62701	1	0.6509768	0.908824
Q05516	P63279	1	0.48137188	0.998612
Q9Y3I1	O75478	0	0.46812838	0.9959368
P21675	Q8IZ40	1	0.43547103	0.983344
Q9NPI1	P82930	0	0.6301658	0.93222743
P0DI81	Q8NAP3	1	0.23207569	0.71286625
Q9BS26	Q9NXE4	0	0.67779356	0.8735578
Q15084	Q8N3Y7	0	0.78520954	0.67462206
Q9UPQ0	Q969J2	0	0.33123344	0.8860714
P02786	P38919	1	0.550373	0.9898502
O43474	Q92618	1	0.6209392	0.9414948
Q92993	Q96IK5	1	0.45541194	0.99204767
P62633	Q6PK04	1	0.7008141	0.83869475
P62899	P62424	1	0.8368553	0.546114
P50406	O43156	1	0.681643	0.8680233
Q8N9N2	Q8NDX5	0	0.39488453	0.955803
Q9NZB2	P09001	1	0.46298426	0.99451935
Q5T653	P82650	1	0.7883027	0.6675262
P62502	P06744	0	0.7547262	0.7404583
Q96NC0	Q96QU8	1	0.11549166	0.40861335
P08195	Q8N6G5	0	0.45426837	0.99163455
O95199	P30876	0	0.60405016	0.95669425
Q9NPQ8	Q9UHK0	0	0.3977702	0.95819634
Q92499	O14843	0	0.06039817	0.22700092
O95445	P49069	0	0.74997705	0.7500459
Q96MX3	Q9Y3I1	0	0.5365325	0.9946615
O14842	Q6ZNB6	1	0.2626509	0.77466166
Q99832	Q8IXV7	1	0.18801989	0.61067367
Q13520	Q9HD20	1	0.6562077	0.9023966
Q9Y6M5	Q8TCT9	0	0.74832827	0.75333226
Q8N1L9	P49715	1	0.39443544	0.95542455
Q8N1L9	P18848	1	0.3206503	0.87133473
P48201	Q8N2G8	1	0.6921766	0.8522726
Q99750	O00746	0	0.52061653	0.99829984
Q16740	P61604	1	0.54427886	0.9921575
Q13951	Q8IWZ8	0	0.6304877	0.93189186
Q9Y6H6	Q9BPZ7	1	0.54368615	0.9923661
O15446	Q96L73	1	0.38947675	0.9511384
O60885	O43741	0	0.3529837	0.91354483
Q8N0Z2	Q9NWN3	1	0.48008683	0.9984139
Q99814	Q92841	0	0.6145784	0.9474871
Q12905	Q9NPJ1	0	0.38981456	0.9514367
P17028	Q8WUP2	0	0.48114857	0.9985784
P54253	O00230	0	0.1763531	0.5810107
P78371	Q9BUK6	1	0.48807797	0.99943143
P20366	P29371	1	0.56853986	0.98120916
Q8IY34	Q9HD45	1	0.7270637	0.7937683
Q5THK1	Q8IW50	0	0.16591036	0.5535365
O95994	P48735	1	0.8171014	0.5977868
O00487	Q9BWH2	0	0.6890992	0.85696596
P62263	Q6PK04	1	0.50038284	0.9999994
Q9NRX2	P50991	0	0.73175573	0.78515714
Q16873	O95182	0	0.49104902	0.99967945
Q8TDT2	Q8WXI9	0	0.38955402	0.95120674
Q6ZN17	Q9NX24	1	0.63421756	0.9279426
O60884	Q8IZD6	0	0.24391189	0.73767555
Q96J42	Q9NVU7	1	0.4187635	0.9736025
P51608	P54253	0	0.4669183	0.9956224
Q71U36	Q96E35	1	0.38496685	0.9470695
Q9HC97	O95793	0	0.4776275	0.9979978
P17022	P57086	1	0.6326405	0.929626
P55317	Q9NZC7	0	0.5384598	0.9940834
Q7Z7N9	Q7Z4Q2	0	0.5831153	0.9723674
Q92560	Q9BYP8	0	0.25665694	0.7631366
Q8N0S6	Q8IVM8	0	0.26463643	0.778416
Q8TDT2	P49407	0	0.6118496	0.9499587
Q7Z7N9	P51798	1	0.84775007	0.5162796
Q9Y296	Q8N9M5	1	0.35812473	0.9194856
Q15022	O60832	1	0.60875195	0.95269203
Q9NZC7	P10109	0	0.6087481	0.9526954
Q8IV31	O95183	1	0.5990436	0.9607614
P61073	O76082	1	0.7769504	0.69319385
Q9H1Y0	P17542	0	0.50772226	0.99976146
P55000	Q9UL63	1	0.6299062	0.93249756
P15313	O15321	1	0.38853586	0.95030296
O94761	Q96EB1	1	0.5295227	0.99651366
P02775	Q9NRJ3	1	0.7368525	0.77560353
O43674	P03886	1	0.44936138	0.98974293
P54274	P63208	1	0.34732008	0.9067554
P50990	P40227	1	0.6502954	0.9096452
Q8IY34	P57678	1	0.3988936	0.95910996
Q8NCK7	Q99460	1	0.7074099	0.8279245
Q12905	Q9UJ42	0	0.14997108	0.50991905
P30040	Q9NVC3	1	0.60942185	0.9521074
P15923	Q9UIG0	1	0.40702504	0.96542263
P01106	Q8N9M1	1	0.40678784	0.9652459
P41002	Q96FI4	0	0.61436427	0.9476833
Q6N075	Q16594	0	0.26757276	0.78391033
Q9NR12	Q9P2G9	1	0.50028497	0.9999997
O15318	Q96SF2	0	0.3564496	0.91757315
P36021	Q8N5M9	1	0.8237854	0.580652
Q9UKR5	Q96DV4	1	0.8689772	0.45542333
